condition,feature_id,direction,confirmed,analysis_length_label,rank,token_id,token_text,activation_mass,within_label_mass_share
full_trace_balanced,14905,short,False,short,2,25,:,3749.34375,0.405763870041522
full_trace_balanced,14905,short,False,short,3,11,",",9.875,0.001068698546688345
full_trace_balanced,14905,short,False,short,4,21806, Answer,9.125,0.0009875315684588506
full_trace_balanced,14905,short,False,short,5,17,2,8.75,0.0009469480793441032
full_trace_balanced,14905,short,False,short,6,284, =,8.51171875,0.0009211606539691075
full_trace_balanced,14905,short,False,short,7,7571, girls,8.25,0.0008928367605244401
full_trace_balanced,14905,short,False,short,8,4226, answer,5.59375,0.0006053703792949802
full_trace_balanced,14905,short,False,short,9,92,},5.4921875,0.0005943790176597362
full_trace_balanced,14905,short,False,short,10,553, by,3.53125,0.0003821611891638702
full_trace_balanced,14905,short,False,short,11,1124, \,3.3515625,0.0003627149339630538
full_trace_balanced,14905,short,False,short,12,14289, listening,3.296875,0.00035679650846715314
full_trace_balanced,14905,short,False,short,13,15,0,3.28125,0.0003551055297540387
full_trace_balanced,14905,short,False,short,14,315, of,3.1796875,0.0003441141681187946
full_trace_balanced,14905,short,False,short,15,19558, hitting,2.65625,0.0002874663812294599
full_trace_balanced,14905,short,False,short,16,32191, loses,2.453125,0.00026548365795897176
full_trace_balanced,14905,short,False,short,17,323, and,2.265625,0.00024519191340159814
full_trace_balanced,14905,short,False,short,18,16516, Weight,2.015625,0.00021813625399176662
full_trace_balanced,14905,short,False,short,19,220, ,1.93359375,0.00020925861574791566
full_trace_balanced,14905,short,False,short,20,7595,Total,1.8984375,0.0002054539136434081
full_trace_balanced,14905,short,False,long,1,16141,Answer,5478.375,0.5850718374021726
full_trace_balanced,14905,short,False,long,2,25,:,3688.0,0.3938658701420061
full_trace_balanced,14905,short,False,long,3,4226, answer,35.046875,0.0037428871794016054
full_trace_balanced,14905,short,False,long,4,21806, Answer,31.0625,0.003317369466183857
full_trace_balanced,14905,short,False,long,5,315, of,17.5078125,0.0018697748927862233
full_trace_balanced,14905,short,False,long,6,1124, \,11.796875,0.0012598661705074507
full_trace_balanced,14905,short,False,long,7,510,:\n,9.1875,0.0009811937857726902
full_trace_balanced,14905,short,False,long,8,15,0,8.25,0.0008810719708979258
full_trace_balanced,14905,short,False,long,9,374, is,6.33203125,0.0006762394246333038
full_trace_balanced,14905,short,False,long,10,23606, equation,5.5625,0.0005940561015902681
full_trace_balanced,14905,short,False,long,11,11,",",5.0625,0.0005406578003237272
full_trace_balanced,14905,short,False,long,12,4420, minutes,5.0625,0.0005406578003237272
full_trace_balanced,14905,short,False,long,13,7571, girls,4.96875,0.0005306456188362507
full_trace_balanced,14905,short,False,long,14,44739,/day,4.5625,0.00048725949905718623
full_trace_balanced,14905,short,False,long,15,288,es,4.484375,0.0004789160144842892
full_trace_balanced,14905,short,False,long,16,17,2,3.91796875,0.0004184257513307858
full_trace_balanced,14905,short,False,long,17,16,1,3.734375,0.00039881856258447776
full_trace_balanced,14905,short,False,long,18,2790, total,3.2734375,0.0003495920036043853
full_trace_balanced,14905,short,False,long,19,20,5,3.21875,0.00034375156440335743
full_trace_balanced,14905,short,False,long,20,7595,Total,3.21875,0.00034375156440335743
full_trace_balanced,10498,long,True,short,1,481, -,2792.5703125,0.08383568628596082
full_trace_balanced,10498,long,True,short,2,220, ,1936.9453125,0.05814898870941583
full_trace_balanced,10498,long,True,short,3,284, =,1641.078125,0.04926676697894345
full_trace_balanced,10498,long,True,short,4,1318,text,1495.65625,0.044901060361980265
full_trace_balanced,10498,long,True,short,5,90,{,1246.3515625,0.03741669032577567
full_trace_balanced,10498,long,True,short,6,315, of,850.4453125,0.02553119830250144
full_trace_balanced,10498,long,True,short,7,256,  ,822.9609375,0.02470609054068364
full_trace_balanced,10498,long,True,short,8,11,",",749.66796875,0.0225057640860237
full_trace_balanced,10498,long,True,short,9,12,-,679.4765625,0.020398549564689984
full_trace_balanced,10498,long,True,short,10,10657, Total,678.9609375,0.020383069998948095
full_trace_balanced,10498,long,True,short,11,279, the,655.5390625,0.01967992245206641
full_trace_balanced,10498,long,True,short,12,17767, \(,557.9375,0.01674982828822623
full_trace_balanced,10498,long,True,short,13,9640,[\n,534.5703125,0.016048322513468688
full_trace_balanced,10498,long,True,short,14,15136,times,530.5078125,0.015926362298532573
full_trace_balanced,10498,long,True,short,15,624,.\n,448.15625,0.013454088018452581
full_trace_balanced,10498,long,True,short,16,78045,\[,446.5703125,0.01340647662685252
full_trace_balanced,10498,long,True,short,17,198,\n,421.046875,0.012640238122628886
full_trace_balanced,10498,long,True,short,18,15,0,414.53125,0.012444632700981346
full_trace_balanced,10498,long,True,short,19,37018,frac,392.828125,0.011793083706572635
full_trace_balanced,10498,long,True,short,20,15277, Therefore,364.90625,0.010954841767761717
full_trace_balanced,10498,long,True,long,1,1318,text,7051.43359375,0.10019506535277667
full_trace_balanced,10498,long,True,long,2,90,{,6199.6171875,0.08809145558916297
full_trace_balanced,10498,long,True,long,3,220, ,3328.1171875,0.04728980492687658
full_trace_balanced,10498,long,True,long,4,9640,[\n,2652.3203125,0.037687287771238476
full_trace_balanced,10498,long,True,long,5,481, -,2550.1484375,0.036235509553839626
full_trace_balanced,10498,long,True,long,6,11,",",2471.18359375,0.03511348414228137
full_trace_balanced,10498,long,True,long,7,284, =,2130.16015625,0.030267821887527042
full_trace_balanced,10498,long,True,long,8,78045,\[,2007.1640625,0.028520148667950745
full_trace_balanced,10498,long,True,long,9,256,  ,1926.1875,0.027369538389365407
full_trace_balanced,10498,long,True,long,10,315, of,1687.046875,0.023971547011893413
full_trace_balanced,10498,long,True,long,11,257,    ,1593.28125,0.022639214685450458
full_trace_balanced,10498,long,True,long,12,279, the,1573.796875,0.022362357759759012
full_trace_balanced,10498,long,True,long,13,1124, \,1460.4140625,0.020751281351354862
full_trace_balanced,10498,long,True,long,14,15136,times,1331.6796875,0.018922071880006167
full_trace_balanced,10498,long,True,long,15,92,},1041.14453125,0.014793806530737391
full_trace_balanced,10498,long,True,long,16,17767, \(,934.09375,0.013272703072723343
full_trace_balanced,10498,long,True,long,17,15,0,769.46875,0.010933517371773005
full_trace_balanced,10498,long,True,long,18,37018,frac,719.6640625,0.010225833770617044
full_trace_balanced,10498,long,True,long,19,15277, Therefore,702.09375,0.009976174097048453
full_trace_balanced,10498,long,True,long,20,17,2,648.578125,0.009215761129531853
full_trace_balanced,5834,long,False,short,1,2533,]\n\n,2823.515625,0.21025876121804754
full_trace_balanced,5834,long,False,short,2,1124, \,1912.98828125,0.14245451403877638
full_trace_balanced,5834,long,False,short,3,382,.\n\n,1902.703125,0.1416886092239025
full_trace_balanced,5834,long,False,short,4,256,  ,1343.546875,0.10004991616643842
full_trace_balanced,5834,long,False,short,5,271,\n\n,1025.0859375,0.07633508292017718
full_trace_balanced,5834,long,False,short,6,921,]\n,744.78125,0.05546163145579511
full_trace_balanced,5834,long,False,short,7,3593,).\n\n,501.9140625,0.037376038611143754
full_trace_balanced,5834,long,False,short,8,257,    ,455.28125,0.03390343258001422
full_trace_balanced,5834,long,False,short,9,692,)\n\n,314.1015625,0.023390203632361033
full_trace_balanced,5834,long,False,short,10,220, ,232.52734375,0.017315615615266202
full_trace_balanced,5834,long,False,short,11,59,\,220.7265625,0.016436846741079376
full_trace_balanced,5834,long,False,short,12,340,)\n,182.0546875,0.013557067908093749
full_trace_balanced,5834,long,False,short,13,198,\n,162.05859375,0.012068018630714616
full_trace_balanced,5834,long,False,short,14,8304,Step,132.078125,0.009835462818273738
full_trace_balanced,5834,long,False,short,15,8,),95.59375,0.007118580565739824
full_trace_balanced,5834,long,False,short,16,4292,).\n,87.6953125,0.0065304075556088205
full_trace_balanced,5834,long,False,short,17,624,.\n,79.71875,0.005936416810461684
full_trace_balanced,5834,long,False,short,18,18,3,76.61328125,0.0057051618435704134
full_trace_balanced,5834,long,False,short,19,334,**,75.8203125,0.005646111833156668
full_trace_balanced,5834,long,False,short,20,284, =,66.1484375,0.004925876238159455
full_trace_balanced,5834,long,False,long,1,2533,]\n\n,7462.3828125,0.24476540512616302
full_trace_balanced,5834,long,False,long,2,1124, \,6546.6875,0.21473069104519185
full_trace_balanced,5834,long,False,long,3,256,  ,3179.20703125,0.10427767062289828
full_trace_balanced,5834,long,False,long,4,921,]\n,2484.96875,0.08150672487623803
full_trace_balanced,5834,long,False,long,5,257,    ,2479.7421875,0.08133529415231606
full_trace_balanced,5834,long,False,long,6,382,.\n\n,1128.265625,0.037006998934772016
full_trace_balanced,5834,long,False,long,7,220, ,737.640625,0.024194538253010735
full_trace_balanced,5834,long,False,long,8,3593,).\n\n,732.8359375,0.02403694498662507
full_trace_balanced,5834,long,False,long,9,14374,###,454.390625,0.014903966763451995
full_trace_balanced,5834,long,False,long,10,334,**,443.140625,0.01453496789581727
full_trace_balanced,5834,long,False,long,11,271,\n\n,443.1328125,0.014534711646603634
full_trace_balanced,5834,long,False,long,12,59,\,441.734375,0.014488843037362928
full_trace_balanced,5834,long,False,long,13,692,)\n\n,318.59375,0.010449842932044501
full_trace_balanced,5834,long,False,long,14,198,\n,239.4375,0.007853525899492396
full_trace_balanced,5834,long,False,long,15,340,)\n,202.75,0.006650179592261376
full_trace_balanced,5834,long,False,long,16,8304,Step,199.7734375,0.006552548641866355
full_trace_balanced,5834,long,False,long,17,92,},194.296875,0.006372917943108062
full_trace_balanced,5834,long,False,long,18,481, -,182.2890625,0.00597906290175072
full_trace_balanced,5834,long,False,long,19,1019,**\n,135.45703125,0.00444297699061436
full_trace_balanced,5834,long,False,long,20,4292,).\n,130.2421875,0.004271930640512847
full_trace_balanced,26606,long,True,short,1,90,{,4020.0390625,0.5123274100366648
full_trace_balanced,26606,long,True,short,2,481, -,465.703125,0.059350785444570835
full_trace_balanced,26606,long,True,short,3,256,  ,385.03125,0.04906968813706138
full_trace_balanced,26606,long,True,short,4,78045,\[,368.046875,0.04690514179321812
full_trace_balanced,26606,long,True,short,5,11,",",299.57421875,0.03817875429063565
full_trace_balanced,26606,long,True,short,6,1318,text,292.91015625,0.03732946356786734
full_trace_balanced,26606,long,True,short,7,279, the,196.1171875,0.02499383940639258
full_trace_balanced,26606,long,True,short,8,257,    ,194.7109375,0.024814622137813103
full_trace_balanced,26606,long,True,short,9,315, of,144.1484375,0.018370765680888718
full_trace_balanced,26606,long,True,short,10,17767, \(,142.0390625,0.0181019397780195
full_trace_balanced,26606,long,True,short,11,220, ,108.171875,0.013785790559730378
full_trace_balanced,26606,long,True,short,12,12,-,86.859375,0.01106965328925916
full_trace_balanced,26606,long,True,short,13,25,:,81.703125,0.010412523304467737
full_trace_balanced,26606,long,True,short,14,1124, \,70.53515625,0.008989239496499041
full_trace_balanced,26606,long,True,short,15,8,),65.46875,0.008343559503866862
full_trace_balanced,26606,long,True,short,16,320, (,57.9296875,0.007382755813982431
full_trace_balanced,26606,long,True,short,17,10657, Total,56.25,0.007168690743179165
full_trace_balanced,26606,long,True,short,18,57758,\),45.828125,0.005840491652706803
full_trace_balanced,26606,long,True,short,19,3070, **,43.71875,0.005571665749837584
full_trace_balanced,26606,long,True,short,20,15,0,36.484375,0.004649692468145375
full_trace_balanced,26606,long,True,long,1,90,{,16879.4921875,0.6276484581822851
full_trace_balanced,26606,long,True,long,2,11,",",1372.4375,0.05103283151281413
full_trace_balanced,26606,long,True,long,3,1318,text,1290.76953125,0.047996082889133616
full_trace_balanced,26606,long,True,long,4,257,    ,1263.109375,0.046967565311084085
full_trace_balanced,26606,long,True,long,5,256,  ,1118.5234375,0.04159126964183883
full_trace_balanced,26606,long,True,long,6,78045,\[,1019.125,0.0378952297758526
full_trace_balanced,26606,long,True,long,7,220, ,448.84375,0.01668984377746139
full_trace_balanced,26606,long,True,long,8,17767, \(,448.671875,0.016683452762995328
full_trace_balanced,26606,long,True,long,9,1124, \,372.59375,0.013854557359790584
full_trace_balanced,26606,long,True,long,10,279, the,307.85546875,0.011447323661017106
full_trace_balanced,26606,long,True,long,11,481, -,301.984375,0.011229012416869605
full_trace_balanced,26606,long,True,long,12,320, (,210.71875,0.007835383735391084
full_trace_balanced,26606,long,True,long,13,315, of,192.6328125,0.007162874713166913
full_trace_balanced,26606,long,True,long,14,25,:,185.46875,0.006896485610195179
full_trace_balanced,26606,long,True,long,15,3070, **,97.4375,0.003623124200941629
full_trace_balanced,26606,long,True,long,16,335, },77.59375,0.002885252530769103
full_trace_balanced,26606,long,True,long,17,284, =,70.9453125,0.0026380364711955525
full_trace_balanced,26606,long,True,long,18,12,-,67.6796875,0.002516607196340389
full_trace_balanced,26606,long,True,long,19,7595,Total,58.875,0.0021892129552835244
full_trace_balanced,26606,long,True,long,20,15,0,54.8359375,0.002039024115331085
full_trace_balanced,15767,long,True,short,1,30191, cents,269.2265625,0.03250462771915345
full_trace_balanced,15767,long,True,short,2,17,2,226.16015625,0.027305075753109708
full_trace_balanced,15767,long,True,short,3,4115, hours,193.5625,0.023369451158403585
full_trace_balanced,15767,long,True,short,4,4420, minutes,184.9375,0.022328125921122443
full_trace_balanced,15767,long,True,short,5,8756, miles,183.9296875,0.022206449330896657
full_trace_balanced,15767,long,True,short,6,15,0,175.6640625,0.021208512645168896
full_trace_balanced,15767,long,True,short,7,6460, hour,155.953125,0.018828744915404115
full_trace_balanced,15767,long,True,short,8,315, of,140.6171875,0.016977185639332665
full_trace_balanced,15767,long,True,short,9,16302, pounds,136.5703125,0.01648859281966633
full_trace_balanced,15767,long,True,short,10,7541, feet,130.953125,0.015810410894299357
full_trace_balanced,15767,long,True,short,11,11192, dollars,120.1875,0.014510640806461122
full_trace_balanced,15767,long,True,short,12,1462,Time,116.125,0.014020161528031597
full_trace_balanced,15767,long,True,short,13,11056,Speed,106.0,0.012797736249484172
full_trace_balanced,15767,long,True,short,14,14778,Distance,106.0,0.012797736249484172
full_trace_balanced,15767,long,True,short,15,16,1,100.19921875,0.012097388433649709
full_trace_balanced,15767,long,True,short,16,19,4,96.984375,0.011709249543123268
full_trace_balanced,15767,long,True,short,17,19828, flour,96.5,0.011650769321464364
full_trace_balanced,15767,long,True,short,18,7595,Total,85.171875,0.01028308671815127
full_trace_balanced,15767,long,True,short,19,23316, instruments,69.96875,0.00844756234156694
full_trace_balanced,15767,long,True,short,20,856, x,69.28125,0.00836455815598656
full_trace_balanced,15767,long,True,long,1,315, of,1031.1484375,0.03383672990143825
full_trace_balanced,15767,long,True,long,2,4420, minutes,686.875,0.022539532627716755
full_trace_balanced,15767,long,True,long,3,7595,Total,611.5546875,0.020067926234816194
full_trace_balanced,15767,long,True,long,4,30191, cents,568.5625,0.018657154532696934
full_trace_balanced,15767,long,True,long,5,2833,Number,500.1875,0.01641345583436007
full_trace_balanced,15767,long,True,long,6,11192, dollars,481.734375,0.015807923804484425
full_trace_balanced,15767,long,True,long,7,1561,ars,480.03125,0.015752036428314697
full_trace_balanced,15767,long,True,long,8,4115, hours,445.234375,0.014610190678498383
full_trace_balanced,15767,long,True,long,9,17,2,433.8203125,0.014235642712516875
full_trace_balanced,15767,long,True,long,10,16302, pounds,387.5,0.012715659899166868
full_trace_balanced,15767,long,True,long,11,15,0,376.7421875,0.012362646518498464
full_trace_balanced,15767,long,True,long,12,13,.,314.953125,0.010335062765625264
full_trace_balanced,15767,long,True,long,13,20332, balls,296.9140625,0.009743118033625743
full_trace_balanced,15767,long,True,long,14,7541, feet,292.15625,0.00958699229010573
full_trace_balanced,15767,long,True,long,15,92,},291.640625,0.00957007225878829
full_trace_balanced,15767,long,True,long,16,14778,Distance,269.765625,0.00885225274835145
full_trace_balanced,15767,long,True,long,17,16,1,266.31640625,0.008739067993402213
full_trace_balanced,15767,long,True,long,18,3501, points,261.5703125,0.008583326796048505
full_trace_balanced,15767,long,True,long,19,34254, slices,259.9921875,0.008531541245652705
full_trace_balanced,15767,long,True,long,20,817, per,246.1015625,0.008075725856525313
full_trace_balanced,13341,long,True,short,1,382,.\n\n,3192.5703125,0.25836135969281065
full_trace_balanced,13341,long,True,short,2,1124, \,1846.39453125,0.14942098526549516
full_trace_balanced,13341,long,True,short,3,2533,]\n\n,1212.734375,0.09814151965406742
full_trace_balanced,13341,long,True,short,4,256,  ,1091.6875,0.08834570244399127
full_trace_balanced,13341,long,True,short,5,271,\n\n,968.484375,0.07837538894180328
full_trace_balanced,13341,long,True,short,6,3593,).\n\n,594.4609375,0.048107236822763924
full_trace_balanced,13341,long,True,short,7,13,.,584.15625,0.04727332157169316
full_trace_balanced,13341,long,True,short,8,257,    ,363.359375,0.029405154152616606
full_trace_balanced,13341,long,True,short,9,59,\,307.5703125,0.024890378710693682
full_trace_balanced,13341,long,True,short,10,692,)\n\n,265.6484375,0.021497816741591538
full_trace_balanced,13341,long,True,short,11,624,.\n,250.640625,0.02028329725917536
full_trace_balanced,13341,long,True,short,12,18,3,153.53515625,0.012424957901188945
full_trace_balanced,13341,long,True,short,13,921,]\n,152.9609375,0.01237848877992003
full_trace_balanced,13341,long,True,short,14,19,4,125.6484375,0.010168202413169918
full_trace_balanced,13341,long,True,short,15,4292,).\n,73.859375,0.005977130237773326
full_trace_balanced,13341,long,True,short,16,8304,Step,64.5546875,0.0052241408033341435
full_trace_balanced,13341,long,True,short,17,20,5,63.5,0.005138789356105521
full_trace_balanced,13341,long,True,short,18,92,},61.1171875,0.004945958308663077
full_trace_balanced,13341,long,True,short,19,11035,}\,50.765625,0.0041082496599377065
full_trace_balanced,13341,long,True,short,20,334,**,45.8203125,0.0037080462073768305
full_trace_balanced,13341,long,True,long,1,1124, \,6474.5625,0.25008366358698164
full_trace_balanced,13341,long,True,long,2,2533,]\n\n,4421.375,0.17077812718494736
full_trace_balanced,13341,long,True,long,3,256,  ,2439.046875,0.09420957449408802
full_trace_balanced,13341,long,True,long,4,382,.\n\n,2403.6953125,0.09284410026111488
full_trace_balanced,13341,long,True,long,5,257,    ,2303.59375,0.08897762040540552
full_trace_balanced,13341,long,True,long,6,3593,).\n\n,1011.78125,0.03908062695334484
full_trace_balanced,13341,long,True,long,7,13,.,804.890625,0.031089358746141594
full_trace_balanced,13341,long,True,long,8,921,]\n,676.9296875,0.026146794666170974
full_trace_balanced,13341,long,True,long,9,14374,###,479.0078125,0.018501949535089973
full_trace_balanced,13341,long,True,long,10,59,\,450.953125,0.017418321254292945
full_trace_balanced,13341,long,True,long,11,271,\n\n,415.4921875,0.01604862234965978
full_trace_balanced,13341,long,True,long,12,624,.\n,343.8125,0.013279953601034683
full_trace_balanced,13341,long,True,long,13,19,4,313.90234375,0.012124656783147905
full_trace_balanced,13341,long,True,long,14,692,)\n\n,283.421875,0.0109473313201767
full_trace_balanced,13341,long,True,long,15,220, ,278.796875,0.010768688061409827
full_trace_balanced,13341,long,True,long,16,18,3,259.66015625,0.010029521402035748
full_trace_balanced,13341,long,True,long,17,334,**,243.6875,0.009412568458541035
full_trace_balanced,13341,long,True,long,18,8304,Step,212.1796875,0.008195561258191713
full_trace_balanced,13341,long,True,long,19,20,5,149.71875,0.005782971978054641
full_trace_balanced,13341,long,True,long,20,4292,).\n,125.5234375,0.004848414254404296
full_trace_balanced,7975,long,True,short,1,481, -,2678.1328125,0.11142542871686258
full_trace_balanced,7975,long,True,short,2,11,",",1544.6328125,0.06426543617987418
full_trace_balanced,7975,long,True,short,3,256,  ,1399.01171875,0.05820677742868046
full_trace_balanced,7975,long,True,short,4,279, the,1245.171875,0.05180617232665888
full_trace_balanced,7975,long,True,short,5,582, we,1056.109375,0.04394010608137933
full_trace_balanced,7975,long,True,short,6,13,.,704.765625,0.029322224627548264
full_trace_balanced,7975,long,True,short,7,3070, **,601.578125,0.025029042686736187
full_trace_balanced,7975,long,True,short,8,12,-,568.828125,0.023666457988380324
full_trace_balanced,7975,long,True,short,9,1477, find,520.640625,0.021661586228013206
full_trace_balanced,7975,long,True,short,10,220, ,519.56640625,0.02161689266980139
full_trace_balanced,7975,long,True,short,11,315, of,505.1484375,0.021017023857583896
full_trace_balanced,7975,long,True,short,12,25,:,492.0703125,0.020472900101608772
full_trace_balanced,7975,long,True,short,13,1372, number,489.7890625,0.02037798723616986
full_trace_balanced,7975,long,True,short,14,624,.\n,485.7265625,0.020208964325114268
full_trace_balanced,7975,long,True,short,15,311, to,415.8671875,0.017302420343077503
full_trace_balanced,7975,long,True,short,16,284, =,354.17578125,0.014735709925480399
full_trace_balanced,7975,long,True,short,17,15277, Therefore,323.45703125,0.013457636682652334
full_trace_balanced,7975,long,True,short,18,553, by,310.609375,0.01292310172643902
full_trace_balanced,7975,long,True,short,19,374, is,307.15234375,0.012779269730011903
full_trace_balanced,7975,long,True,short,20,576, The,304.609375,0.012673467888572296
full_trace_balanced,7975,long,True,long,1,481, -,4107.48046875,0.08038725693235595
full_trace_balanced,7975,long,True,long,2,11,",",2886.5859375,0.056493202385391884
full_trace_balanced,7975,long,True,long,3,256,  ,2822.171875,0.05523255858400574
full_trace_balanced,7975,long,True,long,4,279, the,2641.6328125,0.051699239286706486
full_trace_balanced,7975,long,True,long,5,582, we,2116.515625,0.041422201917371185
full_trace_balanced,7975,long,True,long,6,13,.,1613.859375,0.031584746225293024
full_trace_balanced,7975,long,True,long,7,1477, find,1120.296875,0.0219252637757635
full_trace_balanced,7975,long,True,long,8,3070, **,1109.3984375,0.021711971101059598
full_trace_balanced,7975,long,True,long,9,1372, number,1046.3046875,0.020477167057397442
full_trace_balanced,7975,long,True,long,10,220, ,1036.625,0.02028772646674645
full_trace_balanced,7975,long,True,long,11,90,{,1003.6171875,0.01964173252364682
full_trace_balanced,7975,long,True,long,12,1124, \,963.28125,0.018852320280280336
full_trace_balanced,7975,long,True,long,13,25,:,930.03125,0.01820158649996506
full_trace_balanced,7975,long,True,long,14,311, to,886.2734375,0.017345204943680796
full_trace_balanced,7975,long,True,long,15,374, is,866.92578125,0.016966553109340858
full_trace_balanced,7975,long,True,long,16,624,.\n,859.4453125,0.01682015329856739
full_trace_balanced,7975,long,True,long,17,315, of,854.1484375,0.016716488471722055
full_trace_balanced,7975,long,True,long,18,553, by,851.109375,0.01665701115956448
full_trace_balanced,7975,long,True,long,19,15277, Therefore,818.27734375,0.016014457420895557
full_trace_balanced,7975,long,True,long,20,2014, To,710.4375,0.013903930227149818
full_trace_balanced,804,long,True,short,1,315, of,1320.53125,0.08637440756780194
full_trace_balanced,804,long,True,short,2,2790, total,576.4296875,0.037703592976164484
full_trace_balanced,804,long,True,short,3,1372, number,557.21875,0.03644702797977794
full_trace_balanced,804,long,True,short,4,817, per,331.6015625,0.02168967111493571
full_trace_balanced,804,long,True,short,5,279, the,289.34375,0.018925636928089504
full_trace_balanced,804,long,True,short,6,2783, cost,287.0390625,0.01877489000904354
full_trace_balanced,804,long,True,short,7,311, to,262.859375,0.017193324875323993
full_trace_balanced,804,long,True,short,8,30696, traveled,216.796875,0.014180430520425632
full_trace_balanced,804,long,True,short,9,1590, final,211.359375,0.0138247699927782
full_trace_balanced,804,long,True,short,10,594,'s,205.8046875,0.01346144436755216
full_trace_balanced,804,long,True,short,11,13530, pairs,199.78125,0.013067458352011686
full_trace_balanced,804,long,True,short,12,15,0,174.46875,0.01141179727503226
full_trace_balanced,804,long,True,short,13,16687,nom,171.5390625,0.01122016983556705
full_trace_balanced,804,long,True,short,14,10657, Total,166.5390625,0.010893125672213089
full_trace_balanced,804,long,True,short,15,304, in,157.1484375,0.010278895852913932
full_trace_balanced,804,long,True,short,16,90,{,155.3203125,0.01015932033068764
full_trace_balanced,804,long,True,short,17,21,6,147.8515625,0.009670798111677661
full_trace_balanced,804,long,True,short,18,1635, years,146.6015625,0.009589037070839171
full_trace_balanced,804,long,True,short,19,30191, cents,140.8671875,0.009213958295992598
full_trace_balanced,804,long,True,short,20,339,th,139.90625,0.009151104495848009
full_trace_balanced,804,long,True,long,1,315, of,2373.671875,0.0833975863201937
full_trace_balanced,804,long,True,long,2,1372, number,1088.1796875,0.038232562965410985
full_trace_balanced,804,long,True,long,3,2790, total,954.3125,0.03352921687846592
full_trace_balanced,804,long,True,long,4,90,{,853.3671875,0.029982561798838424
full_trace_balanced,804,long,True,long,5,1318,text,684.12109375,0.024036198334902944
full_trace_balanced,804,long,True,long,6,11,",",654.546875,0.022997125290716746
full_trace_balanced,804,long,True,long,7,279, the,570.640625,0.020049127801729877
full_trace_balanced,804,long,True,long,8,817, per,398.09375,0.013986793300634534
full_trace_balanced,804,long,True,long,9,15,0,388.1328125,0.013636821531690562
full_trace_balanced,804,long,True,long,10,2783, cost,379.9765625,0.01335025641264938
full_trace_balanced,804,long,True,long,11,594,'s,377.4765625,0.01326242036083599
full_trace_balanced,804,long,True,long,12,311, to,361.9765625,0.012717836839592978
full_trace_balanced,804,long,True,long,13,13530, pairs,315.15625,0.011072832281725353
full_trace_balanced,804,long,True,long,14,17,2,309.421875,0.010871358337878391
full_trace_balanced,804,long,True,long,15,304, in,302.6015625,0.010631730609024989
full_trace_balanced,804,long,True,long,16,1590, final,274.9375,0.009659769798177457
full_trace_balanced,804,long,True,long,17,1635, years,253.40625,0.008903281801934644
full_trace_balanced,804,long,True,long,18,21,6,248.5390625,0.008732275988560452
full_trace_balanced,804,long,True,long,19,16687,nom,239.484375,0.008414144788398834
full_trace_balanced,804,long,True,long,20,92,},237.2265625,0.008334817854104866
full_trace_balanced,20088,long,False,short,1,921,]\n,954.53125,0.3710638246178283
full_trace_balanced,20088,long,False,short,2,2533,]\n\n,614.2890625,0.23879830959138335
full_trace_balanced,20088,long,False,short,3,256,  ,235.7109375,0.09163010846738007
full_trace_balanced,20088,long,False,short,4,198,\n,130.4609375,0.050715295525397885
full_trace_balanced,20088,long,False,short,5,340,)\n,90.0859375,0.035019945667606626
full_trace_balanced,20088,long,False,short,6,1019,**\n,56.18359375,0.021840771769022032
full_trace_balanced,20088,long,False,short,7,1124, \,55.6953125,0.02165095765019232
full_trace_balanced,20088,long,False,short,8,624,.\n,45.984375,0.017875934454906997
full_trace_balanced,20088,long,False,short,9,8,),41.421875,0.016102311328562165
full_trace_balanced,20088,long,False,short,10,429, that,22.65625,0.008807375113698657
full_trace_balanced,20088,long,False,short,11,510,:\n,20.734375,0.00806026674198491
full_trace_balanced,20088,long,False,short,12,15,0,18.65625,0.007252417852245653
full_trace_balanced,20088,long,False,short,13,4292,).\n,17.90625,0.006960863365723214
full_trace_balanced,20088,long,False,short,14,19,4,17.34375,0.006742197500831386
full_trace_balanced,20088,long,False,short,15,692,)\n\n,15.1171875,0.005876645118967897
full_trace_balanced,20088,long,False,short,16,11,",",14.34375,0.005575979554741633
full_trace_balanced,20088,long,False,short,17,481, -,13.2265625,0.005141684850859251
full_trace_balanced,20088,long,False,short,18,90,{,12.015625,0.004670945836161564
full_trace_balanced,20088,long,False,short,19,60,],11.484375,0.004464428074874837
full_trace_balanced,20088,long,False,short,20,16,1,10.984375,0.004270058417193211
full_trace_balanced,20088,long,False,long,1,921,]\n,3203.25,0.39556998204085886
full_trace_balanced,20088,long,False,long,2,2533,]\n\n,2039.0,0.25179651709398615
full_trace_balanced,20088,long,False,long,3,256,  ,848.671875,0.10480265928426817
full_trace_balanced,20088,long,False,long,4,1124, \,306.94140625,0.03790425553981377
full_trace_balanced,20088,long,False,long,5,198,\n,224.21875,0.02768881820361315
full_trace_balanced,20088,long,False,long,6,257,    ,201.4375,0.02487555709275127
full_trace_balanced,20088,long,False,long,7,340,)\n,115.28125,0.014236104578833297
full_trace_balanced,20088,long,False,long,8,1019,**\n,114.98046875,0.014198961042218695
full_trace_balanced,20088,long,False,long,9,481, -,100.9453125,0.012465756794734686
full_trace_balanced,20088,long,False,long,10,4292,).\n,81.6484375,0.010082781848291325
full_trace_balanced,20088,long,False,long,11,510,:\n,73.86328125,0.009121391348643223
